Year,Month,Monthly Anomaly,Monthly Unc.,Annual Anomaly,Annual Unc.,Five-year Anomaly,Five-year Unc.,Ten-year Anomaly
1750,1,-1.013,3.202,NaN,NaN,NaN,NaN,NaN
1750,2,-1.68,3.764,-1.204,NaN,NaN,NaN,NaN
1750,3,-0.199,NaN,-1.222,NaN,NaN,NaN,NaN
1750,4,-0.534,2.1,-1.248,NaN,NaN,NaN,NaN
1750,5,-1.891,1.34,-1.56,NaN,NaN,NaN,NaN
1750,6,-1.328,1.521,-1.55,NaN,NaN,NaN,NaN
1750,7,-0.337,2.329,-1.629,NaN,NaN,NaN,NaN
1750,8,0.111,1.804,-1.781,NaN,NaN,NaN,NaN
1750,9,-1.212,NaN,-1.794,NaN,NaN,NaN,NaN
1750,10,-2.458,1.852,-1.893,NaN,NaN,NaN,NaN
1750,11,-4.758,2.282,-1.839,NaN,NaN,NaN,NaN
1750,12,-3.29,2.75,-1.871,NaN,NaN,NaN,NaN
1751,1,-1.957,3.091,-1.774,NaN,NaN,NaN,NaN
1751,2,-3.5,3.678,-1.813,NaN,NaN,NaN,NaN
1751,3,-0.355,2.445,-1.836,NaN,NaN,NaN,NaN
1751,4,-1.726,2.087,-1.867,NaN,NaN,NaN,NaN
1751,5,-1.24,NaN,-1.743,NaN,NaN,NaN,NaN
1751,6,-1.712,1.359,-1.65,NaN,NaN,NaN,NaN
1751,7,0.819,NaN,-1.785,NaN,NaN,NaN,NaN
1751,8,-0.346,1.591,-1.364,NaN,NaN,NaN,NaN
1751,9,-1.498,1.393,-1.359,NaN,NaN,NaN,NaN
1751,10,-2.825,2.084,-1.373,NaN,NaN,NaN,NaN
1751,11,-3.27,2.157,-1.305,NaN,NaN,NaN,NaN
1751,12,-2.169,3.365,-1.153,NaN,NaN,NaN,NaN
1752,1,-3.587,3.193,-1.157,1.358,NaN,NaN,NaN
1752,2,1.556,4.577,-1.208,1.381,NaN,NaN,NaN
1752,3,-0.292,2.431,NaN,NaN,NaN,NaN,NaN
1752,4,-1.894,1.592,NaN,NaN,NaN,NaN,NaN
1752,5,-0.422,1.465,NaN,NaN,NaN,NaN,NaN
1752,6,0.115,1.426,NaN,NaN,NaN,NaN,NaN
1752,7,0.76,1.319,NaN,NaN,NaN,NaN,NaN
1752,8,-0.958,1.273,NaN,NaN,NaN,NaN,NaN
1752,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,10,-1.639,1.64,NaN,NaN,NaN,NaN,NaN
1752,11,-0.287,2.171,NaN,NaN,NaN,NaN,NaN
1752,12,-1.301,2.567,NaN,NaN,NaN,NaN,NaN
1753,1,-1.225,3.326,NaN,NaN,NaN,NaN,NaN
1753,2,-1.962,5.321,NaN,NaN,NaN,NaN,NaN
1753,3,0.24,2.517,-1.021,1.038,NaN,NaN,NaN
1753,4,-1.347,1.536,-0.963,1.044,NaN,NaN,NaN
1753,5,-0.494,1.232,-1.07,1.044,NaN,NaN,NaN
1753,6,-0.766,2.65,-1.319,0.976,NaN,NaN,NaN
1753,7,-0.446,2.382,-1.301,1.11,NaN,NaN,NaN
1753,8,-1.328,3.029,-1.418,1.27,NaN,NaN,NaN
1753,9,-1.685,3.06,-1.606,1.283,NaN,NaN,NaN
1753,10,-0.943,1.607,-1.271,1.948,NaN,NaN,NaN
1753,11,-1.566,2.074,-1.203,2.271,NaN,NaN,NaN
1753,12,-4.291,4.753,-1.171,2.27,NaN,NaN,NaN
1754,1,-1.01,3.351,-1.137,2.462,NaN,NaN,NaN
1754,2,-3.359,3.604,-1.167,2.566,NaN,NaN,NaN
1754,3,-2.026,2.401,-1.195,2.656,NaN,NaN,NaN
1754,4,2.677,1.891,-1.144,2.901,NaN,NaN,NaN
1754,5,0.323,4.755,-1.075,2.959,NaN,NaN,NaN
1754,6,-0.376,2.667,-0.761,2.733,NaN,NaN,NaN
1754,7,-0.043,1.39,-0.792,3.312,NaN,NaN,NaN
1754,8,-1.684,2.118,-0.768,3.558,NaN,NaN,NaN
1754,9,-2.027,2.147,-0.803,3.241,NaN,NaN,NaN
1754,10,-0.326,3.435,-1.059,2.531,NaN,NaN,NaN
1754,11,-0.74,2.706,-1.104,1.858,NaN,NaN,NaN
1754,12,-0.528,2.621,-1.048,1.788,NaN,NaN,NaN
1755,1,-1.377,3.489,-0.997,1.839,NaN,NaN,NaN
1755,2,-3.078,3.485,-0.961,1.926,NaN,NaN,NaN
1755,3,-2.441,3.47,-0.928,1.951,-0.766,0.955,NaN
1755,4,-0.398,4.281,-0.771,2.175,-0.807,0.961,NaN
1755,5,-0.217,4.75,-0.838,2.157,-0.842,0.965,NaN
1755,6,0.294,3.632,-0.995,1.837,-0.875,1.265,NaN
1755,7,0.574,1.732,-0.867,1.177,-0.939,1.269,NaN
1755,8,-1.255,1.219,-0.448,1.216,-0.967,1.248,NaN
1755,9,-1.625,1.828,-0.352,1.443,-1.01,1.202,NaN
1755,10,1.552,2.112,-0.269,1.297,-1.019,1.233,NaN
1755,11,-1.539,2.124,-0.205,1.302,-1.06,1.214,NaN
1755,12,-2.41,4.409,-0.24,1.205,-1.07,1.262,NaN
1756,1,0.155,3.863,-0.315,1.246,-1.087,1.289,NaN
1756,2,1.953,4.36,-0.321,1.277,-1.118,1.306,NaN
1756,3,-1.298,3.411,-0.27,1.246,-1.135,1.352,NaN
1756,4,0.606,2.035,-0.531,1.317,-1.18,1.367,NaN
1756,5,0.549,4.639,-0.616,1.219,-1.175,1.321,NaN
1756,6,-0.122,1.106,-0.692,1.339,-1.138,1.253,NaN
1756,7,-0.332,1.355,-0.965,1.179,-1.108,1.176,NaN
1756,8,-1.326,2.583,-1.096,1.153,-1.044,1.079,NaN
1756,9,-1.007,1.433,-1.113,1.231,-1.035,1.039,NaN
1756,10,-1.588,4.421,-1.203,1.355,-1.123,1.001,NaN
1756,11,-2.55,4.674,-1.237,1.542,-1.17,0.966,NaN
1756,12,-3.332,2.718,-1.069,1.393,-1.173,0.985,NaN
1757,1,-3.121,3.377,-0.888,1.326,-1.215,0.974,NaN
1757,2,0.385,3.686,-0.591,1.27,-1.195,0.968,NaN
1757,3,-1.499,4.147,-0.416,1.301,-1.182,0.969,NaN
1757,4,-0.48,3.457,-0.624,1.228,-1.215,0.935,NaN
1757,5,0.144,1.721,-0.613,1.23,-1.255,0.917,NaN
1757,6,1.891,3.37,-0.608,1.791,-1.336,0.899,NaN
1757,7,1.841,2.222,-0.77,1.447,-1.396,0.893,NaN
1757,8,2.239,4.832,-1.105,1.484,-1.362,0.909,NaN
1757,9,1.096,2.01,-1.174,1.421,-1.387,0.902,-1.348
1757,10,-4.089,1.723,-1.29,1.231,-1.42,0.888,-1.362
1757,11,-2.41,4.929,-1.549,1.232,-1.45,0.882,-1.362
1757,12,-3.282,2.571,-1.82,1.371,-1.493,0.882,-1.37
1758,1,-5.055,3.423,-2.099,1.416,-1.548,0.915,-1.386
1758,2,-3.64,4.158,-2.55,1.54,-1.559,0.913,-1.396
1758,3,-2.327,3.322,-2.869,1.621,-1.574,0.922,-1.436
1758,4,-1.87,3.09,-2.829,1.665,-1.65,0.959,-1.441
1758,5,-2.96,2.439,-2.732,1.225,-1.65,0.968,-1.454
1758,6,-1.362,1.559,-2.635,1.119,-1.667,0.926,-1.468
1758,7,-1.508,2.161,-2.144,1.151,-1.722,0.973,-1.453
1758,8,-3.178,1.714,-1.803,1.352,-1.787,0.938,-1.453
1758,9,-2.724,1.425,-1.73,1.482,-1.769,0.928,-1.453
1758,10,-3.615,2.033,-1.791,1.416,-1.807,0.913,-1.471
1758,11,-1.244,4.247,-1.755,1.352,-1.805,0.887,-1.479
1758,12,-2.12,3.532,-1.688,1.389,-1.767,0.871,-1.455
1759,1,0.836,3.427,-1.776,1.493,-1.706,0.854,-1.467
1759,2,0.453,4.135,-1.553,1.275,-1.694,0.854,-1.423
1759,3,-1.455,3.032,-1.426,1.322,-1.69,0.867,-1.415
1759,4,-2.603,1.976,-1.317,1.481,-1.72,0.882,-1.449
1759,5,-2.524,1.683,-1.478,1.421,-1.702,0.912,-1.466
1759,6,-0.556,1.064,-1.75,1.61,-1.751,0.897,-1.486
1759,7,-2.571,2.045,-2.233,1.663,-1.66,0.901,-1.502
1759,8,-0.501,4.042,-2.359,1.332,-1.662,0.894,-1.501
1759,9,-1.197,2.021,-2.566,1.158,-1.676,0.896,-1.498
1759,10,-2.302,2.899,-2.545,1.123,-1.679,0.937,-1.489
1759,11,-3.181,3.048,-2.503,1.149,-1.709,0.958,-1.488
1759,12,-5.387,3.313,-2.649,1.251,-1.766,0.968,-1.471
1760,1,-4.953,3.34,-2.663,1.751,-1.824,0.957,-1.45
1760,2,-1.057,4.449,-2.779,1.923,-1.87,0.922,-1.427
1760,3,-3.949,5.128,-2.89,2.099,-1.93,0.947,-1.401
1760,4,-2.351,1.68,-2.95,1.944,-1.917,0.96,-1.394
1760,5,-2.019,2.348,-2.812,1.778,-1.882,1.054,-1.402
1760,6,-2.308,2.677,-2.647,1.277,-1.864,1.164,-1.432
1760,7,-2.733,1.445,-2.497,1.432,-1.833,1.191,-1.446
1760,8,-1.894,1.787,-2.574,1.545,-1.826,1.255,-1.443
1760,9,-2.526,2.946,-2.263,1.895,-1.862,1.31,-1.44
1760,10,-3.028,1.769,-2.205,1.726,-1.863,1.284,-1.463
1760,11,-1.528,2.054,-1.98,1.511,-1.849,1.295,-1.453
1760,12,-3.398,3.417,-1.606,1.162,-1.866,1.36,-1.44
1761,1,-3.154,3.384,-1.105,1.141,-1.818,1.389,-1.47
1761,2,-1.981,3.409,-0.998,1.033,-1.789,1.419,-1.481
1761,3,-0.216,2.434,-0.848,0.987,-1.77,1.441,-1.471
1761,4,-1.653,2.259,-0.882,0.956,-1.762,1.522,-1.483
1761,5,0.678,1.817,-0.877,0.984,-1.784,1.486,-1.492
1761,6,2.171,4.177,-1.112,1.19,-1.772,1.461,-1.497
1761,7,3.28,4.457,-0.659,0.913,-1.827,1.458,-1.509
1761,8,-0.602,4.223,-0.471,0.894,-1.802,1.429,-1.502
1761,9,-0.725,1.342,-0.649,0.902,-1.795,1.445,-1.494
1761,10,-3.437,2.096,-0.561,0.885,-1.776,1.467,-1.489
1761,11,-1.467,2.438,-0.759,1.061,-1.763,1.516,-1.456
1761,12,-6.227,2.712,-1.065,1.574,-1.8,1.561,-1.437
1762,1,2.289,5.131,-1.474,1.963,-1.788,1.626,-1.442
1762,2,0.277,3.428,-1.472,1.784,-1.807,1.667,-1.45
1762,3,-2.351,2.767,-1.62,1.66,-1.814,1.698,-1.431
1762,4,-0.607,3.18,-1.608,1.658,-1.764,1.618,-1.449
1762,5,-1.696,3.938,-1.513,1.917,-1.721,1.532,-1.465
1762,6,-1.493,1.123,-1.175,1.751,-1.607,1.369,-1.477
1762,7,-1.638,1.963,-1.633,2.18,-1.505,1.396,-1.506
1762,8,-0.568,2.162,-1.923,2.491,-1.492,1.461,-1.52
1762,9,-2.504,3.744,-2.103,2.773,-1.414,1.499,-1.534
1762,10,-3.292,2.426,-2.214,2.642,-1.368,1.491,-1.502
1762,11,-0.327,5.013,-2.249,2.585,-1.354,1.418,-1.465
1762,12,-2.175,3.199,-2.322,2.558,-1.371,1.437,-1.457
1763,1,-3.207,3.622,-2.071,2.52,-1.344,1.251,-1.459
1763,2,-3.199,4.352,-2.143,2.663,-1.327,1.249,-1.461
1763,3,-4.517,2.926,-2.068,2.443,-1.306,1.218,-1.474
1763,4,-1.936,1.78,-2.054,2.75,-1.276,1.238,-1.472
1763,5,-2.118,3.241,-2.238,2.485,-1.255,1.303,-1.472
1763,6,-2.369,1.201,-2.176,2.391,-1.213,1.323,-1.475
1763,7,1.381,1.465,-2.114,2.331,-1.218,1.266,-1.468
1763,8,-1.433,3.772,-1.686,2.174,-1.174,1.235,-1.454
1763,9,-1.605,1.769,-1.396,2.094,-1.172,1.266,-1.443
1763,10,-3.134,5.392,-1.355,2.229,-1.158,1.343,-1.426
1763,11,-2.529,2.341,-1.323,2.348,-1.179,1.387,-1.426
1763,12,-1.435,2.531,-1.357,2.292,-1.228,1.529,-1.414
1764,1,-2.459,3.069,-1.627,2.627,-1.312,1.61,-1.424
1764,2,1.938,3.001,-1.644,2.398,-1.311,1.546,-1.44
1764,3,-1.037,2.285,-1.645,2.54,-1.299,1.454,-1.438
1764,4,-1.448,3.309,-1.325,1.965,-1.258,1.427,-1.414
1764,5,-1.734,1.454,-1.166,1.653,-1.21,1.503,-1.384
1764,6,-2.777,3.598,-0.923,1.247,-1.124,1.431,-1.372
1764,7,-1.856,1.371,-0.622,1.398,-1.224,1.315,-1.354
1764,8,-1.644,1.109,-0.806,1.402,-1.238,1.214,-1.356
1764,9,-1.609,2.622,-0.659,1.213,-1.186,1.22,-1.354
1764,10,0.701,3.119,-0.506,1.05,-1.22,1.172,-1.369
1764,11,-0.618,3.522,-0.459,0.784,-1.222,1.143,-1.37
1764,12,1.482,5.02,-0.505,0.811,-1.189,1.066,-1.362
1765,1,1.158,4.451,-0.444,0.928,-1.188,1.091,-1.327
1765,2,-0.271,3.109,-0.379,0.914,-1.17,1.076,-1.318
1765,3,0.725,2.664,-0.348,1.003,-1.138,1.059,-1.323
1765,4,0.385,1.294,-0.511,0.819,-1.087,1.061,-1.295
1765,5,-1.165,2.989,-0.483,0.876,-1.047,0.989,-1.293
1765,6,-3.328,1.099,-0.676,1.045,-1.049,0.935,-1.294
1765,7,-1.125,3.123,-1.061,0.952,-1.086,0.952,-1.299
1765,8,-0.862,1.242,-0.985,0.89,-1.096,0.967,-1.305
1765,9,-1.244,1.364,-1.054,0.971,-1.085,0.963,-1.294
1765,10,-1.254,2.184,-1.154,1.104,-1.08,0.938,-1.27
1765,11,-0.287,4.689,-1.104,1.354,-1.095,0.91,-1.257
1765,12,-0.826,2.619,-0.891,1.446,-1.083,0.836,-1.22
1766,1,-3.47,3.241,-0.942,1.726,-1.118,0.81,-1.175
1766,2,0.648,4.743,-0.916,1.658,-1.119,0.781,-1.199
1766,3,-0.1,3.801,-0.816,1.572,-1.116,0.749,-1.23
1766,4,-0.825,3.752,-0.793,1.437,-1.089,0.662,-1.24
1766,5,-0.556,1.997,-0.651,1.534,-1.068,0.64,-1.262
1766,6,-0.774,1.191,-0.671,1.579,-1.057,0.649,-1.282
1766,7,-1.741,1.518,-0.691,0.967,-1.02,0.697,-1.318
1766,8,-0.543,0.951,-0.789,0.939,-1.077,0.713,-1.314
1766,9,-0.047,1.55,-0.72,1.071,-1.081,0.741,-1.315
1766,10,-0.982,1.572,-0.869,1.28,-1.052,0.704,-1.279
1766,11,1.421,2.123,-0.973,1.277,-1.006,0.705,-1.279
1766,12,-1.068,2.328,-0.868,1.637,-0.943,0.735,-1.236
1767,1,-3.713,2.922,-0.858,1.514,-0.921,0.752,-1.266
1767,2,-0.527,3.202,-0.769,1.438,-0.906,0.785,-1.289
1767,3,0.735,2.537,-0.812,1.223,-0.895,0.815,-1.297
1767,4,-2.623,1.455,-0.753,1.12,-0.974,0.812,-1.293
1767,5,-1.803,2.087,-0.698,1.46,-1.018,0.797,-1.298
1767,6,0.49,1.49,-0.8,1.604,-1.118,0.771,-1.3
1767,7,-1.624,2.858,-0.939,0.932,-1.149,0.818,-1.288
1767,8,0.529,1.16,-1.217,1.28,-1.145,0.826,-1.285
1767,9,-0.565,2.666,-1.597,1.432,-1.232,0.829,-1.279
1767,10,-0.272,1.952,-1.517,1.406,-1.221,0.888,-1.251
1767,11,2.084,1.888,-1.614,1.339,-1.233,0.877,-1.231
1767,12,-2.294,3.391,-1.796,1.3,-1.217,0.915,-1.193
1768,1,-5.386,4.426,-1.716,1.087,-1.254,0.862,-1.195
1768,2,-3.852,4.906,-1.885,1.079,-1.283,0.868,-1.187
1768,3,-3.826,2.806,-1.96,0.98,-1.282,0.895,-1.162
1768,4,-1.668,1.802,-2.062,0.902,-1.264,0.914,-1.138
1768,5,-2.961,1.362,-2.342,1.091,-1.259,0.993,-1.109
1768,6,-1.702,2.278,-2.213,1.239,-1.227,1.015,-1.099
1768,7,-0.667,2.323,-1.787,1.729,-1.133,1.072,-1.114
1768,8,-1.492,1.097,-1.59,2.003,-1.225,1.035,-1.107
1768,9,-1.46,2.329,-1.378,2.406,-1.287,1.064,-1.091
1768,10,-1.497,2.258,-1.215,2.209,-1.323,1.083,-1.064
1768,11,-1.282,3.901,-0.879,2.357,-1.345,1.061,-1.062
1768,12,-0.746,5.368,-0.657,2.311,-1.336,1.144,-1.032
1769,1,-0.28,4.54,-0.644,2.196,-1.323,1.163,-1.041
1769,2,-1.483,3.609,-0.58,2.401,-1.317,1.18,-1.051
1769,3,-1.285,3.837,-0.537,2.297,-1.331,1.185,-1.047
1769,4,0.296,3.312,-0.75,2.4,-1.299,1.186,-1.023
1769,5,1.064,3.64,-0.917,2.183,-1.348,1.267,-0.964
1769,6,0.962,1.889,-1.228,1.808,-1.348,1.291,-0.929
1769,7,-0.508,2.535,-1.263,1.669,-1.307,1.042,-0.901
1769,8,-0.724,2.841,-1.145,1.435,-1.341,0.964,-0.888
1769,9,-0.944,1.468,-1.412,1.339,-1.407,0.946,-0.887
1769,10,-4.053,2.681,-1.35,1.68,-1.365,0.925,-0.9
1769,11,-3.286,2.083,-1.593,1.635,-1.375,0.956,-0.92
1769,12,-4.474,3.019,-1.871,1.497,-1.411,0.914,-0.96
1770,1,-0.703,4.182,-2.111,1.35,-1.388,0.899,-0.961
1770,2,-0.07,3.221,-2.263,1.221,-1.4,0.905,-0.941
1770,3,-4.488,2.619,-2.284,1.29,-1.421,0.922,-0.936
1770,4,1.043,2.326,-1.96,1.205,-1.415,0.949,-0.953
1770,5,-1.848,1.676,-1.69,1.331,-1.415,0.951,-0.953
1770,6,-2.379,2.318,-1.223,1.541,-1.338,0.962,-0.942
1770,7,-3.392,3.316,-0.984,1.679,-1.304,0.914,-0.936
1770,8,-2.546,1.569,-1.383,1.748,-1.278,0.917,-0.928
1770,9,-1.191,2.158,-1.328,1.593,-1.238,0.944,-0.928
1770,10,-0.175,1.925,-1.663,1.211,-1.195,0.95,-0.909
1770,11,-0.036,4.293,-1.666,1.038,-1.124,0.951,-0.891
1770,12,1.12,2.618,-1.488,1.112,-1.115,0.942,-0.902
1771,1,2.167,3,-1.287,1.303,-1.11,0.919,-0.905
1771,2,-4.853,3.244,-1.09,1.435,-1.095,0.924,-0.906
1771,3,-3.833,2.754,-1.062,1.406,-1.066,0.902,-0.921
1771,4,-2.968,2.503,-0.971,1.402,-1.039,0.908,-0.931
1771,5,-1.884,3.812,-1.093,1.225,-1.056,0.863,-0.943
1771,6,-0.251,2.077,-1.275,1.254,-1.008,0.826,-0.936
1771,7,-0.978,1.358,-1.562,1.356,-1.062,0.801,-0.931
1771,8,-0.183,1.97,-1.368,1.269,-1.026,0.798,-0.923
1771,9,-0.858,1.789,-1.32,1.236,-1.012,0.79,-0.94
1771,10,0.927,1.563,-1.082,1.175,-0.994,0.833,-0.946
1771,11,-1.506,2.251,-1.124,1.06,-0.922,0.88,-0.966
1771,12,-1.058,3.135,-1.243,1.184,-0.915,0.842,-0.951
1772,1,-1.286,2.92,-1.183,1.435,-0.88,0.849,-0.897
1772,2,-2.526,2.93,-1.182,1.535,-0.87,0.812,-0.886
1772,3,-3.252,2.455,-1.263,1.606,-0.879,0.802,-0.902
1772,4,-0.108,1.711,-1.332,1.616,-0.826,0.791,-0.907
1772,5,-2.39,2.081,-1.034,1.661,-0.822,0.781,-0.9
1772,6,-1.676,4.326,-0.749,1.518,-0.803,0.778,-0.921
1772,7,-0.265,4.224,-0.925,1.301,-0.774,0.768,-0.928
1772,8,-0.168,1.354,-0.901,1.384,-0.737,0.764,-0.947
1772,9,-1.838,1.307,-0.753,1.305,-0.641,0.75,-0.954
1772,10,0.101,1.982,-0.669,1.152,-0.686,0.72,-0.975
1772,11,2.079,2.102,-0.357,1.199,-0.674,0.712,-1
1772,12,2.354,4.363,-0.318,0.989,-0.667,0.694,-0.985
1773,1,-3.392,2.842,-0.323,0.907,-0.617,0.704,-0.94
1773,2,-2.245,2.984,-0.36,0.886,-0.574,0.692,-0.895
1773,3,-1.469,2.01,-0.186,0.904,-0.575,0.676,-0.881
1773,4,0.901,2.118,-0.182,0.884,-0.555,0.683,-0.856
1773,5,1.351,1.202,-0.549,0.921,-0.522,0.678,-0.841
1773,6,-1.21,1.239,-0.567,0.865,-0.577,0.718,-0.85
1773,7,-0.329,1.138,-0.577,1.127,-0.677,0.761,-0.845
1773,8,-0.608,1.32,-0.33,1.349,-0.586,0.738,-0.849
1773,9,0.255,1.721,-0.248,1.566,-0.555,0.711,-0.832
1773,10,0.146,1.688,-0.206,1.611,-0.538,0.703,-0.835
1773,11,-2.327,2.839,0.127,2.045,-0.541,0.688,-0.845
1773,12,2.138,3.942,0.345,1.769,-0.536,0.684,-0.855
1774,1,-3.509,2.967,0.503,1.767,-0.538,0.69,-0.87
1774,2,0.713,4.098,0.544,1.548,-0.529,0.705,-0.851
1774,3,-0.482,3.759,0.401,1.548,-0.549,0.712,-0.838
1774,4,1.407,2.684,0.317,1.586,-0.593,0.73,-0.839
1774,5,5.344,1.885,0.255,1.657,-0.584,0.741,-0.835
1774,6,1.411,3.426,-0.2,1.556,-0.555,0.743,-0.86
1774,7,1.56,1.303,0.18,1.079,-0.487,0.71,-0.87
1774,8,-0.111,2.516,0.3,0.923,-0.432,0.725,-0.872
1774,9,-1.458,1.864,0.446,0.857,-0.398,0.713,-0.864
1774,10,-0.869,1.688,0.19,0.901,-0.449,0.708,-0.833
1774,11,-3.068,2.842,-0.353,1.219,-0.426,0.731,-0.808
1774,12,-3.325,3.851,-0.63,1.206,-0.43,0.697,-0.782
1775,1,1.05,3.544,-0.794,1.225,-0.467,0.684,-0.78
1775,2,2.155,3.108,-0.78,1.135,-0.495,0.68,-0.777
1775,3,1.278,2.075,-0.764,1.085,-0.486,0.69,-0.744
1775,4,-1.669,1.716,-0.608,1.092,-0.535,0.669,-0.719
1775,5,-1.17,2.14,-0.188,1.242,-0.585,0.663,-0.68
1775,6,-1.92,3.276,-0.093,1.495,-0.633,0.671,-0.659
1775,7,-0.404,1.598,-0.503,1.577,-0.577,0.634,-0.624
1775,8,0.053,2.014,-0.632,1.375,-0.512,0.618,-0.614
1775,9,-1.265,2.119,-0.9,1.235,-0.523,0.612,-0.629
1775,10,1,1.498,-0.926,1.224,-0.517,0.625,-0.623
1775,11,1.98,2.683,-0.999,1.087,-0.559,0.638,-0.622
1775,12,-2.184,2.404,-0.835,0.993,-0.584,0.64,-0.646
1776,1,-3.875,3.893,-0.893,0.996,-0.581,0.646,-0.666
1776,2,0.606,3.156,-0.865,1.118,-0.603,0.67,-0.634
1776,3,-1.941,2.91,-0.931,1.167,-0.597,0.672,-0.607
1776,4,-1.978,1.588,-1.159,1.222,-0.63,0.676,-0.596
1776,5,-2.04,1.932,-1.403,1.289,-0.633,0.662,-0.582
1776,6,0.038,2.058,-1.163,1.213,-0.702,0.696,-0.595
1776,7,-1.095,1.948,-0.611,1.172,-0.679,0.767,-0.588
1776,8,0.389,4.183,-0.596,1.375,-0.677,0.792,-0.583
1776,9,-2.056,1.975,-0.534,1.527,-0.664,0.849,-0.59
1776,10,-1.735,1.953,-0.635,1.49,-0.684,0.881,-0.602
1776,11,-0.953,3.022,-0.546,1.91,-0.747,0.961,-0.577
1776,12,0.695,2.262,-0.713,1.753,-0.806,0.939,-0.571
1777,1,2.755,3.946,-0.827,1.815,-0.86,0.948,-0.578
1777,2,0.785,4.91,-1.012,1.587,-0.873,0.94,-0.577
1777,3,-1.196,2.159,-0.953,1.668,-0.85,0.93,-0.568
1777,4,-3.19,1.727,-1.045,1.464,-0.84,0.944,-0.566
1777,5,-0.974,2.025,-1.041,1.275,-0.794,0.938,-0.546
1777,6,-1.961,1.789,-1.141,1.17,-0.761,0.977,-0.532
1777,7,-2.463,2.423,-1.372,0.936,-0.787,0.955,-0.534
1777,8,-1.831,1.891,-1.3,1.049,-0.817,0.931,-0.521
1777,9,-1.347,2.354,-1.379,1.257,-0.847,0.926,-0.503
1777,10,-2.837,3.098,-1.01,1.299,-0.752,0.92,-0.509
1777,11,-0.911,2.43,-1.023,1.268,-0.685,0.906,-0.538
1777,12,-0.502,2.549,-1.088,1.398,-0.652,0.883,-0.575
1778,1,-0.019,3.683,-0.892,1.363,-0.632,0.887,-0.577
1778,2,1.65,3.176,-0.903,1.356,-0.654,0.898,-0.546
1778,3,-2.149,3.841,-0.738,1.439,-0.684,0.892,-0.542
1778,4,1.24,2.033,-0.655,1.46,-0.691,0.892,-0.553
1778,5,-1.135,1.688,-0.789,1.229,-0.723,0.841,-0.557
1778,6,-2.738,3.53,-0.913,1.255,-0.715,0.82,-0.535
1778,7,-0.112,1.69,-1.086,1.245,-0.654,0.777,-0.543
1778,8,-1.964,2.69,-1.156,1.443,-0.681,0.776,-0.538
1778,9,0.639,2.133,-0.951,1.34,-0.659,0.803,-0.56
1778,10,-1.84,2.916,-1.041,1.242,-0.653,0.784,-0.573
1778,11,-2.516,3.18,-0.815,1.253,-0.624,0.833,-0.584
1778,12,-1.99,2.411,-0.763,1.269,-0.654,0.838,-0.61
1779,1,-2.106,3.176,-0.896,1.3,-0.638,0.859,-0.581
1779,2,0.82,5.051,-0.806,1.233,-0.637,0.821,-0.603
1779,3,0.304,3.228,-0.864,1.204,-0.632,0.828,-0.607
1779,4,0.168,2.234,-0.735,1.215,-0.612,0.815,-0.621
1779,5,1.572,1.22,-0.549,1.227,-0.57,0.778,-0.682
1779,6,-2.116,2.519,-0.494,1.478,-0.588,0.751,-0.697
1779,7,-1.707,1.746,-0.364,1.138,-0.668,0.707,-0.709
1779,8,-0.886,2.343,-0.403,1.118,-0.721,0.684,-0.695
1779,9,-0.055,1.631,-0.468,0.955,-0.739,0.702,-0.698
1779,10,-0.29,1.931,-0.151,1.07,-0.684,0.692,-0.703
1779,11,-0.288,1.911,-0.043,1.255,-0.667,0.688,-0.687
1779,12,-1.323,3.12,0.14,1.517,-0.634,0.688,-0.663
1780,1,-0.551,4.864,0.35,1.656,-0.602,0.682,-0.674
1780,2,0.353,4.459,0.314,1.756,-0.548,0.676,-0.704
1780,3,-0.476,2.302,0.067,1.749,-0.519,0.684,-0.749
1780,4,3.976,3.222,0.136,1.704,-0.483,0.685,-0.747
1780,5,2.865,1.781,0.168,1.776,-0.491,0.697,-0.748
1780,6,0.081,3.019,0.135,2.17,-0.516,0.717,-0.722
1780,7,0.812,2.325,0.162,1.875,-0.577,0.755,-0.718
1780,8,-1.317,3.045,0.049,1.604,-0.581,0.769,-0.713
1780,9,-3.027,1.792,0.037,1.724,-0.562,0.779,-0.715
1780,10,0.538,1.571,-0.427,1.271,-0.588,0.795,-0.734
1780,11,0.104,2.27,-0.692,1.08,-0.556,0.801,-0.75
1780,12,-1.722,2.721,-0.847,1.112,-0.487,0.833,-0.749
1781,1,-0.223,2.671,-0.925,1.262,-0.504,0.835,-0.736
1781,2,-1.005,3.024,-0.779,1.245,-0.473,0.801,-0.752
1781,3,-0.626,2.633,-0.671,1.32,-0.522,0.769,-0.732
1781,4,-1.59,1.281,-0.761,1.307,-0.516,0.77,-0.714
1781,5,-0.314,2.94,-0.638,1.21,-0.534,0.75,-0.698
1781,6,-1.772,3.343,-0.527,1.209,-0.518,0.723,-0.698
1781,7,-0.124,4.067,-0.68,1.198,-0.483,0.672,-0.682
1781,8,0.433,1.388,-0.797,1.165,-0.529,0.698,-0.678
1781,9,-1.728,2.766,-0.933,1.186,-0.551,0.66,-0.655
1781,10,-0.548,1.295,-0.789,1.183,-0.558,0.61,-0.646
1781,11,1.577,2.066,-0.761,1.052,-0.617,0.631,-0.66
1781,12,-0.392,3.224,-0.61,0.88,-0.589,0.651,-0.695
